user,rate_blink_left,rate_blink_right,rate_smile_or_not,feel
10,0.99,0.99,0,1
10,0.99,0.99,0,1
10,0.99,0.99,0,1
10,0.99,0.99,0,1
10,0.99,0.99,0,1
10,0.99,0.99,0,1
10,0.99,0.99,0,1
10,0.68,0.91,0,1
10,0.68,0.91,0,1
10,0.68,0.91,0,1
10,0.68,0.91,0,1
10,0.99,0.99,0,1
10,0.99,0.99,0,1
10,0.99,0.99,0,1
10,0.99,0.99,0,1
10,0.99,0.99,0,1
10,0.99,0.99,0.01,2
10,0.99,0.99,0.01,2
10,0.99,0.99,0.01,2
10,0.99,0.99,0.01,2
10,0.99,0.99,0.01,2
10,0.99,0.99,0.01,2
10,0.99,0.99,0.01,2
10,0.99,0.99,0.01,2
10,0.99,0.99,0.01,2
10,0.99,0.99,0.01,2
10,0.99,0.99,0.01,2
10,0.99,0.99,0.01,2
10,0.99,0.99,0.35,2
10,0.99,0.99,0.35,2
10,0.99,0.99,0.35,2
10,0.99,0.99,0.35,2
10,0.85,0.99,0.3,2
10,0.85,0.99,0.3,2
10,0.85,0.99,0.3,2
10,0.99,0.99,0.31,2
10,0.99,0.99,0.31,2
10,0.99,0.99,0.31,2
10,0.99,0.99,0.21,2
10,0.99,0.99,0.21,2
10,0.99,0.99,0.21,2
10,0.99,0.99,0.24,2
10,0.99,0.99,0.24,2
10,0.99,0.99,0.24,2
10,0.99,0.99,0.36,2
10,0.99,0.99,0.36,2
10,0.99,0.99,0.36,2
10,0.99,0.91,0.33,2
10,0.99,0.91,0.33,2
10,0.99,0.91,0.33,2
10,0.99,0.99,0.4,2
10,0.99,0.99,0.4,2
10,0.99,0.99,0.4,2
10,0.99,0.97,0.34,2
10,0.99,0.97,0.34,2
10,0.99,0.97,0.34,2
10,0.99,0.97,0.34,2
10,0.03,0.02,0.06,2
10,0.03,0.02,0.06,2
10,0.03,0.02,0.06,2
10,0.03,0.02,0.06,2
10,0.99,0.98,0.01,2
10,0.99,0.98,0.01,2
10,0.99,0.98,0.01,2
10,0.99,0.99,0.07,2
10,0.99,0.99,0.07,2
10,0.99,0.99,0.07,2
10,0.99,0.99,0.07,2
10,0.99,0.99,0.01,2
10,0.99,0.99,0.01,2
10,0.99,0.99,0.01,2
10,0.99,0.99,0.01,2
10,0.99,0.99,0.01,2
10,0.99,0.99,0.01,2
10,0.99,0.99,0.01,2
10,0.88,0.98,0.01,2
10,0.24,0.99,0.01,1
10,0.24,0.99,0.01,1
10,0.36,0.75,0.01,1
10,0.36,0.75,0.01,1
10,0.36,0.75,0.01,1
10,0.91,0.67,0,1
10,0.91,0.67,0,1
10,0.91,0.67,0,1
10,0.93,0.97,0,1
10,0.93,0.97,0,1
10,0.93,0.97,0,1
10,0.94,0.94,0.04,1
10,0.94,0.94,0.04,1
10,0.94,0.94,0.04,1
10,0.94,0.94,0.04,1
10,0.89,0.99,0.01,1
10,0.89,0.99,0.01,1
10,0.89,0.99,0.01,1
10,0.98,0.99,0,1
10,0.98,0.99,0,1
10,0.98,0.99,0,1
10,0.99,0.99,0,1
10,0.99,0.99,0,1
10,0.99,0.99,0,1
10,0.99,0.99,0,1
10,0.99,0.99,0,1
10,0.99,0.99,0,1
10,0.97,0.99,0,1
10,0.97,0.99,0,1
10,0.97,0.99,0,1
10,0.99,0.99,0,1
10,0.99,0.99,0,1
10,0.99,0.99,0,1
10,0.95,0.99,0,1
10,0.95,0.99,0,1
10,0.95,0.99,0,1
10,0.99,0.99,0,1
10,0.99,0.99,0,1
10,0.99,0.99,0,1
10,0.99,0.99,0.01,1
10,0.99,0.99,0.01,1
10,0.99,0.99,0.01,1
10,0.9,0.99,0.01,1
10,0.9,0.99,0.01,1
10,0.9,0.99,0.01,1
10,0.99,0.99,0.01,1
10,0.99,0.99,0.01,1
10,0.99,0.99,0.01,1
10,0.99,0.99,0.01,1
10,0.99,0.99,0.01,1
10,0.99,0.99,0.01,1
10,0.9,0.99,0.01,1
10,0.9,0.99,0.01,1
10,0.9,0.99,0.01,1
10,0.93,0.99,0,1
10,0.93,0.99,0,1
10,0.93,0.99,0,1
10,0.98,0.99,0.01,1
10,0.98,0.99,0.01,1
10,0.98,0.99,0.01,1
10,0.98,0.99,0,0
10,0.98,0.99,0,0
10,0.98,0.99,0,0
10,0.99,0.99,0,0
10,0.99,0.99,0,0
10,0.99,0.99,0,0
10,0.62,0.99,0,0
10,0.62,0.99,0,0
10,0.62,0.99,0,0
10,0.99,0.97,0.01,0
10,0.99,0.97,0.01,0
10,0.99,0.97,0.01,0
10,0.02,0.58,0,0
10,0.02,0.58,0,0
10,0.02,0.58,0,0
10,0.99,0.99,0,0
10,0.99,0.99,0,0
10,0.99,0.99,0,0
10,0.99,0.89,0.01,0
10,0.99,0.89,0.01,0
10,0.99,0.89,0.01,0
10,0.93,0.86,0.01,0
10,0.93,0.86,0.01,0
10,0.93,0.86,0.01,0
10,0.99,0.96,0,0
10,0.99,0.96,0,0
10,0.99,0.96,0,0
10,0.99,0.99,0.01,0
10,0.99,0.99,0.01,0
10,0.99,0.99,0.01,0
10,0.99,0.9,0.01,0
10,0.99,0.9,0.01,0
10,0.99,0.9,0.01,0
10,0.99,0.99,0,0
10,0.99,0.99,0,0
10,0.99,0.99,0,0
10,0.99,0.89,0,0
10,0.99,0.89,0,0
10,0.99,0.89,0,0
10,0.99,0.99,0.01,0
10,0.99,0.99,0.01,0
10,0.99,0.99,0.01,0
10,0.99,0.99,0.01,0
10,0.99,0.99,0.01,0
10,0.99,0.99,0.01,0
10,0.99,0.99,0,0
10,0.99,0.99,0,0
10,0.99,0.99,0,0
10,0.99,0.99,0.01,0
10,0.99,0.99,0.01,0
10,0.99,0.99,0.01,0
10,0.99,0.99,0,0
10,0.99,0.99,0,0
10,0.99,0.99,0,0
10,0.99,0.99,0.01,0
10,0.99,0.99,0.01,0
10,0.99,0.99,0.01,0
10,0.99,0.99,0.01,0
10,0.99,0.99,0.01,0
10,0.99,0.99,0.01,0

